exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,SRM-PERP,0.0002869927155336720214107050660,150533.6,1646908047000000,1646911619000000
Mango Markets,SRM-PERP,0.0002760645634283636111362143404,150533.6,1646908108000000,1646911681000000
Mango Markets,SRM-PERP,0.0002721332359619524089424671070,150533.6,1646908170000000,1646911742000000
Mango Markets,SRM-PERP,0.0002612846697890705835084923670,150533.6,1646908231000000,1646911804000000
Mango Markets,SRM-PERP,0.0002533951639702497910550358308,150533.6,1646908293000000,1646911866000000
Mango Markets,SRM-PERP,0.0002559240808189775241990576725,150533.6,1646908355000000,1646911927000000
Mango Markets,SRM-PERP,0.0002456776978236373713714821813,150533.6,1646908416000000,1646911989000000
Mango Markets,SRM-PERP,0.0002433469293798965739368571659,150533.6,1646908478000000,1646912051000000
Mango Markets,SRM-PERP,0.0002288354952189889520825717442,150533.6,1646908539000000,1646912082000000
Mango Markets,SRM-PERP,0.0002254267538530518920120660975,150533.6,1646908570000000,1646912143000000
Mango Markets,SRM-PERP,0.0002267692726167654055164042376,150533.6,1646908662000000,1646912205000000
Mango Markets,SRM-PERP,0.0002263024316809362522812951357,150533.6,1646908693000000,1646912267000000
Mango Markets,SRM-PERP,0.0002274381992212171396104978710,150533.6,1646908755000000,1646912328000000
Mango Markets,SRM-PERP,0.0002300046229624634443657409452,150533.6,1646908816000000,1646912390000000
Mango Markets,SRM-PERP,0.0002244114856143883630474043980,150533.6,1646908878000000,1646912451000000
Mango Markets,SRM-PERP,0.0002201546319033214529787294952,150533.6,1646908940000000,1646912513000000
Mango Markets,SRM-PERP,0.0002176276446565411748642214266,150533.6,1646909001000000,1646912574000000
Mango Markets,SRM-PERP,0.0002058960899189090790946404544,150533.6,1646909063000000,1646912636000000
Mango Markets,SRM-PERP,0.0002075389525757055887918979726,150533.6,1646909125000000,1646912698000000
Mango Markets,SRM-PERP,0.0001963372250774236973133913742,150533.6,1646909187000000,1646912759000000
Mango Markets,SRM-PERP,0.0001862191812525572981049098655,150533.6,1646909248000000,1646912821000000
Mango Markets,SRM-PERP,0.0001821309349985562654987434747,150533.6,1646909310000000,1646912882000000
Mango Markets,SRM-PERP,0.0001788408322663583652803740770,150533.6,1646909371000000,1646912944000000
Mango Markets,SRM-PERP,0.0001715598900011012127180079318,150533.6,1646909433000000,1646913005000000
Mango Markets,SRM-PERP,0.0001783770057153956497784605284,150533.6,1646909495000000,1646913067000000
Mango Markets,SRM-PERP,0.0001664072336823832102780086588,150533.6,1646909556000000,1646913129000000
Mango Markets,SRM-PERP,0.0001644557851364209178004561377,150533.6,1646909618000000,1646913191000000
Mango Markets,SRM-PERP,0.0001523959971356829758532412766,150533.6,1646909680000000,1646913221000000
Mango Markets,SRM-PERP,0.0001543439839297239910909221500,150533.6,1646909741000000,1646913283000000
Mango Markets,SRM-PERP,0.0001378597675088400627914642986,150533.6,1646909772000000,1646913345000000
Mango Markets,SRM-PERP,0.0001248477281292343238495323354,150533.6,1646909834000000,1646913406000000
Mango Markets,SRM-PERP,0.0001152629417890052220593846990,150533.6,1646909895000000,1646913468000000
Mango Markets,SRM-PERP,0.0001169955877166149771018705778,150533.6,1646909957000000,1646913529000000
Mango Markets,SRM-PERP,0.0001173159303754331305847683002,150533.6,1646910019000000,1646913591000000
Mango Markets,SRM-PERP,0.0001205385541289315050777064309,150533.6,1646910080000000,1646913652000000
Mango Markets,SRM-PERP,0.0001222825862416267852603182282,150533.6,1646910142000000,1646913714000000
Mango Markets,SRM-PERP,0.0001244650618805340440568602324,150533.6,1646910203000000,1646913776000000
Mango Markets,SRM-PERP,0.0001275209171327104539669164477,150533.6,1646910265000000,1646913837000000
Mango Markets,SRM-PERP,0.0001216096571786267774986570841,150533.6,1646910326000000,1646913899000000
Mango Markets,SRM-PERP,0.0001010332447843344746454867625,150533.6,1646910388000000,1646913960000000
Mango Markets,SRM-PERP,0.00009962778752019570003898903963,150533.6,1646910450000000,1646914022000000
Mango Markets,SRM-PERP,0.0001027440011948020894025766364,150533.6,1646910512000000,1646914084000000
Mango Markets,SRM-PERP,0.0001040686339437751244272210853,150533.6,1646910573000000,1646914145000000
Mango Markets,SRM-PERP,0.0001023897116178037766158727041,150533.6,1646910635000000,1646914207000000
