exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,AVAX-PERP,0.000002415432131045569892314096506,9142.72,1646906075000000,1646909649000000
Mango Markets,AVAX-PERP,0.000004876490326197973078895721974,9150.11,1646906137000000,1646909710000000
Mango Markets,AVAX-PERP,0.000004619254387237891849239867731,9150.11,1646906199000000,1646909741000000
Mango Markets,AVAX-PERP,0.000005584927929634276180336753078,9150.11,1646906261000000,1646909803000000
Mango Markets,AVAX-PERP,0.000005887561359055736894034648334,9150.11,1646906322000000,1646909864000000
Mango Markets,AVAX-PERP,0.000006121833390716592247341110309,9150.11,1646906384000000,1646909926000000
Mango Markets,AVAX-PERP,0.000005484113939080216498686497028,9150.11,1646906415000000,1646909988000000
Mango Markets,AVAX-PERP,0.000005573186858382686234686529555,9150.11,1646906476000000,1646910050000000
Mango Markets,AVAX-PERP,0.000006163127699276796997047682846,9156.94,1646906538000000,1646910111000000
Mango Markets,AVAX-PERP,0.000007031321778942776395698683725,9156.94,1646906599000000,1646910173000000
Mango Markets,AVAX-PERP,0.000007298632570545944736960529562,9156.94,1646906661000000,1646910234000000
Mango Markets,AVAX-PERP,0.000007344589719670056430099077612,9156.94,1646906722000000,1646910296000000
Mango Markets,AVAX-PERP,0.000007514180345993695315456205259,9156.94,1646906784000000,1646910357000000
Mango Markets,AVAX-PERP,0.000008147549590630139528514831698,9156.94,1646906846000000,1646910419000000
Mango Markets,AVAX-PERP,0.000008085564176634003366584901861,9156.94,1646906907000000,1646910480000000
Mango Markets,AVAX-PERP,0.000007255148000263203535063591304,9156.94,1646906969000000,1646910542000000
Mango Markets,AVAX-PERP,0.000008779677500849721861547336383,9156.94,1646907031000000,1646910604000000
Mango Markets,AVAX-PERP,0.000009326694138919321024801615714,9156.94,1646907092000000,1646910665000000
Mango Markets,AVAX-PERP,0.000009448055642017562162982202208,9156.94,1646907154000000,1646910727000000
Mango Markets,AVAX-PERP,0.000009391652944585449077758278206,9156.94,1646907215000000,1646910788000000
Mango Markets,AVAX-PERP,0.000009345433873253488737269606197,9156.94,1646907277000000,1646910850000000
Mango Markets,AVAX-PERP,0.000009217771527298688281392804780,9156.94,1646907338000000,1646910881000000
Mango Markets,AVAX-PERP,0.000008948970857415464153533311939,9156.94,1646907400000000,1646910942000000
Mango Markets,AVAX-PERP,0.000008546876877761792928781172186,9156.94,1646907461000000,1646911004000000
Mango Markets,AVAX-PERP,0.000008328422523273303503896136766,9156.94,1646907523000000,1646911065000000
Mango Markets,AVAX-PERP,0.000008975528651382592281444514020,9156.94,1646907554000000,1646911127000000
Mango Markets,AVAX-PERP,0.000008943180721168812535755761283,9163.79,1646907615000000,1646911188000000
Mango Markets,AVAX-PERP,0.000008828767042373274947796908051,9163.79,1646907677000000,1646911250000000
Mango Markets,AVAX-PERP,0.000009068764228842845747247658665,9163.79,1646907738000000,1646911312000000
Mango Markets,AVAX-PERP,0.000008272047145635047262755895462,9163.79,1646907800000000,1646911373000000
Mango Markets,AVAX-PERP,0.000008342765713711409096381371108,9163.79,1646907862000000,1646911434000000
Mango Markets,AVAX-PERP,0.000007718425411264183260368457561,9163.79,1646907924000000,1646911496000000
Mango Markets,AVAX-PERP,0.000008225167515735760888340951947,9163.79,1646907986000000,1646911557000000
Mango Markets,AVAX-PERP,0.000008105587023110428145480728180,9163.79,1646908047000000,1646911619000000
Mango Markets,AVAX-PERP,0.000007851543709441142264292585249,9163.79,1646908108000000,1646911681000000
Mango Markets,AVAX-PERP,0.000008304448423785159831870563408,9163.79,1646908170000000,1646911742000000
Mango Markets,AVAX-PERP,0.000007812131066182750636083203103,9163.79,1646908231000000,1646911804000000
Mango Markets,AVAX-PERP,0.000007474594487257744609275633001,9163.79,1646908293000000,1646911866000000
Mango Markets,AVAX-PERP,0.000007370018347063737666685506992,9163.79,1646908355000000,1646911927000000
Mango Markets,AVAX-PERP,0.000006312261728303533884289954460,9163.79,1646908416000000,1646911989000000
Mango Markets,AVAX-PERP,0.000006527996877391191745346118341,9163.79,1646908478000000,1646912051000000
Mango Markets,AVAX-PERP,0.000006630668832461369659727739780,9163.79,1646908539000000,1646912082000000
Mango Markets,AVAX-PERP,0.000006372914965704122883651682646,9163.79,1646908570000000,1646912143000000
Mango Markets,AVAX-PERP,0.000007412793239103345331207161902,9163.79,1646908662000000,1646912205000000
Mango Markets,AVAX-PERP,0.000007355364594728435258091663042,9163.79,1646908693000000,1646912267000000
Mango Markets,AVAX-PERP,0.000006847846530954046982060963752,9163.79,1646908755000000,1646912328000000
Mango Markets,AVAX-PERP,0.000006592460041441549924952827037,9163.79,1646908816000000,1646912390000000
Mango Markets,AVAX-PERP,0.000006450039273082942701348208133,9163.79,1646908878000000,1646912451000000
Mango Markets,AVAX-PERP,0.000006757823900884477671895168324,9163.79,1646908940000000,1646912513000000
Mango Markets,AVAX-PERP,0.000006482958353930350139281975385,9163.79,1646909001000000,1646912574000000
Mango Markets,AVAX-PERP,0.000006698071215875084456698340830,9163.79,1646909063000000,1646912636000000
Mango Markets,AVAX-PERP,0.000006808745339849207594719350909,9163.79,1646909125000000,1646912698000000
Mango Markets,AVAX-PERP,0.000006039342581878838613217947787,9163.79,1646909187000000,1646912759000000
Mango Markets,AVAX-PERP,0.000005969524280451223731050937661,9163.79,1646909248000000,1646912821000000
Mango Markets,AVAX-PERP,0.000005942591191645844993069106924,9163.79,1646909310000000,1646912882000000
Mango Markets,AVAX-PERP,0.000005806798945904070717395798542,9163.79,1646909371000000,1646912944000000
Mango Markets,AVAX-PERP,0.000005809048657043575489425737208,9163.79,1646909433000000,1646913005000000
Mango Markets,AVAX-PERP,0.000005703401823602598967209086261,9163.79,1646909495000000,1646913067000000
Mango Markets,AVAX-PERP,0.000005605790489396053760734789252,9163.79,1646909556000000,1646913129000000
Mango Markets,AVAX-PERP,0.000006105152337065326413648099953,9163.79,1646909618000000,1646913191000000
Mango Markets,AVAX-PERP,0.000005512099652525450716143667949,9163.79,1646909680000000,1646913221000000
Mango Markets,AVAX-PERP,0.000003154196835413569072332584031,9163.79,1646909741000000,1646913283000000
Mango Markets,AVAX-PERP,0.000002614457001504738029856904721,9163.79,1646909772000000,1646913345000000
Mango Markets,AVAX-PERP,0.000002042286676497097021913500922,9163.79,1646909834000000,1646913406000000
Mango Markets,AVAX-PERP,0.000001831778791659210351191722362,9163.79,1646909895000000,1646913468000000
Mango Markets,AVAX-PERP,0.000001755431379278179497113210415,9163.79,1646909957000000,1646913529000000
Mango Markets,AVAX-PERP,0.000002443521274936951987743175549,9163.79,1646910019000000,1646913591000000
Mango Markets,AVAX-PERP,0.000002972795966286079491576462378,9163.79,1646910080000000,1646913652000000
Mango Markets,AVAX-PERP,0.000002948463647226991056286776788,9163.79,1646910142000000,1646913714000000
Mango Markets,AVAX-PERP,0.000002888634382962831050238282233,9163.79,1646910203000000,1646913776000000
